train_acc,train_loss,val_acc,val_loss
0.6053399999999999,1.3461419,0.784493670886076,0.6725158
0.79475,0.62332183,0.809240506329114,0.5744157
0.82527,0.5176598,0.8413924050632912,0.46759814
0.84267,0.46169597,0.8491772151898733,0.42989987
0.85215,0.4270584,0.8671518987341772,0.38595212
0.86123,0.39757577,0.8619620253164557,0.3868077
0.8669,0.3781789,0.8693037974683544,0.36410958
0.86996,0.3638027,0.8717721518987342,0.36612403
0.8757699999999999,0.34775576,0.8713924050632912,0.3584758
0.87737,0.33745715,0.8705696202531646,0.36173332
0.8829300000000001,0.32454294,0.8782278481012658,0.3450783
0.8856,0.3158981,0.8773417721518988,0.34409338
0.88671,0.30705982,0.8829746835443038,0.32913107
0.8901100000000001,0.2994819,0.8842405063291138,0.32844698
0.89261,0.29207942,0.8805696202531645,0.33660513
0.89444,0.28396663,0.8839240506329116,0.32143658
0.89509,0.278313,0.8866455696202532,0.32197857
0.89797,0.2725553,0.8827848101265824,0.3241998
0.8994300000000001,0.26645714,0.8889873417721521,0.31585148
0.9017200000000001,0.260053,0.8821518987341772,0.32170227
0.90422,0.2534256,0.8809493670886076,0.32658106
0.9035599999999999,0.2494382,0.8862025316455698,0.32349274
0.90509,0.2454501,0.8873417721518987,0.31802592
0.90695,0.24167499,0.8868354430379747,0.31388187
0.9086300000000002,0.2367479,0.8847468354430379,0.32986614
0.90925,0.23273805,0.885126582278481,0.32881275
0.9114000000000001,0.22659485,0.8820886075949368,0.33151525
0.91207,0.22425327,0.8820253164556963,0.33894068
0.9129700000000001,0.21948333,0.8805696202531645,0.3426759
0.91373,0.21710098,0.8879746835443039,0.33570352
0.91642,0.21201964,0.8840506329113924,0.34094822
0.91707,0.2085726,0.8840506329113924,0.335368
0.91793,0.20391607,0.8834810126582279,0.3427768
0.91876,0.20131162,0.8798734177215188,0.3581682
0.92072,0.19751929,0.8853797468354432,0.35348746
0.9213999999999999,0.19413711,0.8824683544303797,0.3488584
0.92334,0.18989182,0.8834177215189872,0.37012723
0.9228699999999999,0.18840158,0.8860126582278481,0.355376
0.9241699999999999,0.18541913,0.8831645569620254,0.35956985
0.9254899999999999,0.18190445,0.8836075949367089,0.36218566
0.9262,0.1811576,0.8780379746835443,0.3755762
0.92828,0.17532924,0.8849999999999999,0.3796833
0.9288099999999999,0.17348053,0.8836075949367088,0.37087384
0.92968,0.171235,0.880379746835443,0.3913819
0.9304,0.16853243,0.8820886075949368,0.38310492
0.9313799999999999,0.16589963,0.8794303797468356,0.39852324
0.93155,0.16481006,0.8787974683544305,0.401766
0.9324199999999999,0.16208543,0.8810759493670889,0.39820048
0.9352299999999999,0.15852489,0.8799367088607594,0.41363543
0.93428,0.15705018,0.8785443037974684,0.4095885
0.93502,0.15651377,0.8827215189873416,0.40713993
0.9366899999999999,0.1518873,0.8818987341772152,0.41814697
0.93679,0.15081958,0.8768987341772153,0.42423546
0.93704,0.1489363,0.8725316455696204,0.4387995
0.93858,0.14566605,0.8756962025316455,0.44139987
0.93853,0.14577653,0.879493670886076,0.41865712
0.9398399999999999,0.1433673,0.8765822784810127,0.448831
0.9397,0.14134696,0.8758227848101268,0.45650637
0.9425699999999999,0.13784403,0.87373417721519,0.4781977
0.9414999999999999,0.13848002,0.8741772151898735,0.4727728
0.94222,0.13736114,0.877405063291139,0.47623342
0.94361,0.13343875,0.8786075949367086,0.46412364
0.94407,0.13227087,0.8753797468354431,0.46857142
0.9451699999999998,0.13066489,0.875,0.48677662
0.94578,0.12910171,0.8756962025316457,0.4750459
0.94664,0.12585883,0.8765822784810127,0.49684647
0.9476299999999999,0.12407208,0.876518987341772,0.49837494
0.94777,0.1246604,0.8753797468354431,0.5032169
0.94737,0.12420439,0.8773417721518988,0.51096874
0.9489,0.1202772,0.8772784810126583,0.50182533
0.9497099999999999,0.119014315,0.8746202531645569,0.5176596
0.95046,0.117749356,0.8764556962025317,0.51705056
0.9503199999999999,0.11799526,0.8772784810126582,0.52961713
0.9515,0.114525996,0.8752531645569618,0.523889
0.95141,0.11555725,0.8781645569620253,0.531261
0.9524100000000001,0.11327244,0.8794936708860758,0.540547
0.95305,0.11237536,0.8722151898734177,0.5557477
0.9533100000000001,0.110585175,0.8773417721518988,0.5441809
0.95355,0.11080586,0.8739873417721518,0.5589838
0.95473,0.10826863,0.8753164556962026,0.5422007
0.95367,0.10850536,0.8766455696202533,0.57761216
0.95552,0.104817964,0.8763924050632911,0.5874704
0.95425,0.10790664,0.8755063291139239,0.5652429
0.95543,0.10476894,0.8727848101265823,0.5754073
0.9568099999999999,0.10335167,0.8677848101265822,0.6146653
0.9572999999999999,0.10102116,0.8724683544303798,0.5668043
0.9572999999999999,0.10131833,0.8723417721518987,0.5769069
0.9561499999999998,0.102886625,0.8746202531645569,0.6071835
0.957,0.100949734,0.8712025316455695,0.6057999
0.95938,0.09748124,0.8731645569620252,0.5890371
0.95885,0.09724111,0.8706329113924051,0.6541167
0.9584400000000001,0.098091446,0.870253164556962,0.6166406
0.95992,0.095599264,0.8699999999999999,0.62354314
0.95928,0.0967282,0.871772151898734,0.62792224
0.9607899999999999,0.09384831,0.8729746835443039,0.6241999
0.9608,0.09322359,0.8711392405063291,0.6386298
0.9613600000000001,0.09317547,0.8722784810126581,0.6419916
0.96147,0.09199034,0.8740506329113924,0.6465847
0.96118,0.092320755,0.8721518987341773,0.6561536
0.96138,0.09097925,0.8714556962025316,0.6465719
