train_acc,train_loss,val_acc,val_loss
0.72345,0.9038991,0.8418987341772153,0.4674053
0.8461099999999999,0.44232142,0.8590506329113924,0.39736426
0.8643399999999999,0.38362867,0.8668354430379746,0.3623775
0.87394,0.3511724,0.874113924050633,0.34452656
0.8816900000000001,0.3275003,0.8791139240506328,0.33883005
0.88649,0.3086988,0.874113924050633,0.3413613
0.89079,0.2948835,0.8865189873417721,0.3175046
0.89375,0.2820072,0.8863291139240508,0.32025814
0.89801,0.2684702,0.8779113924050633,0.33697492
0.90097,0.25748867,0.8818987341772152,0.33491603
0.9044200000000001,0.24738297,0.8835443037974685,0.3302756
0.9079400000000001,0.23672695,0.8827215189873417,0.33429223
0.91173,0.22702274,0.8872784810126582,0.3311565
0.91315,0.2202114,0.8874050632911393,0.3363086
0.91514,0.21337248,0.8847468354430379,0.34039986
0.9183900000000002,0.20300958,0.8835443037974683,0.35078475
0.92055,0.19586456,0.8843037974683544,0.36324403
0.92291,0.18895127,0.8838607594936707,0.36780772
0.92609,0.1812765,0.8831012658227848,0.3639553
0.92744,0.17574826,0.8788607594936708,0.40540516
0.9296899999999999,0.17017053,0.8784177215189871,0.3904055
0.9326599999999999,0.16240178,0.8807594936708862,0.4104649
0.93353,0.15975402,0.8803797468354432,0.39600074
0.93701,0.152021,0.8791772151898734,0.41729143
0.9371099999999999,0.14870112,0.8786708860759492,0.42655453
0.94028,0.1416163,0.8798101265822784,0.4621898
0.94128,0.13962173,0.8764556962025317,0.46163636
0.9430799999999999,0.13487342,0.8770886075949368,0.48983923
0.94514,0.1307938,0.8718354430379747,0.5041734
0.9470799999999999,0.12579364,0.8787341772151898,0.49223584
0.9477099999999999,0.12412696,0.8748734177215189,0.52393365
0.95038,0.1176014,0.8761392405063292,0.518818
0.9508399999999999,0.11737552,0.8753797468354431,0.5371883
0.9523799999999999,0.11450945,0.8772784810126583,0.56826746
0.95521,0.1079566,0.8699999999999999,0.5699955
0.9546699999999999,0.109266326,0.8715822784810127,0.58366865
0.9554300000000001,0.10517004,0.8715189873417722,0.6206989
0.9559099999999999,0.10526022,0.8766455696202531,0.58039004
0.95992,0.09693205,0.8743037974683545,0.6062209
0.9595899999999999,0.09721085,0.8767721518987341,0.60802907
0.96018,0.09775009,0.8690506329113924,0.64699805
0.96161,0.0932041,0.8744303797468352,0.67132115
0.96069,0.09378224,0.8748101265822783,0.63571686
0.9633299999999999,0.090134606,0.8781012658227849,0.64707553
0.96407,0.08755496,0.8704430379746834,0.68051296
0.9641600000000001,0.08672683,0.8700632911392405,0.6886755
0.96512,0.08469681,0.8668987341772152,0.70246375
0.96576,0.0840822,0.8717721518987342,0.7500849
0.96546,0.08431489,0.8716455696202532,0.7563028
0.9688700000000001,0.07705441,0.8698101265822785,0.74785006
0.9673299999999999,0.080249265,0.8687341772151899,0.7651471
0.9673600000000001,0.08008381,0.8708860759493671,0.7267671
0.9698700000000001,0.07345999,0.8720253164556963,0.74601275
0.9686800000000001,0.07699208,0.8725316455696204,0.76826483
0.9712700000000001,0.06981072,0.8712025316455695,0.7734588
0.9701900000000001,0.07403483,0.8737974683544304,0.76009244
0.9698500000000001,0.074584685,0.8694303797468355,0.8115395
0.9728700000000001,0.06677086,0.8690506329113926,0.78845966
0.9714700000000001,0.071626745,0.8726582278481012,0.775368
0.9721600000000001,0.06855844,0.8684810126582276,0.81195414
0.9728100000000001,0.0674828,0.8698734177215189,0.8419954
0.97231,0.069159806,0.8714556962025316,0.80220664
0.97431,0.06408534,0.8720886075949367,0.79268754
0.9734800000000001,0.064153954,0.8709493670886074,0.82231796
0.9748500000000001,0.0632311,0.8673417721518987,0.8586524
0.97409,0.065821335,0.8696835443037975,0.8357938
0.9752600000000001,0.061952945,0.8718354430379747,0.8303978
0.97601,0.060098786,0.8713924050632912,0.8599053
0.97576,0.0603581,0.8686075949367087,0.9073212
0.97523,0.06302675,0.8730379746835443,0.85886043
0.97722,0.057385255,0.8666455696202534,0.8702297
0.9763000000000001,0.059427988,0.8694303797468355,0.8709124
0.9779200000000001,0.05688732,0.8710126582278481,0.88992697
0.9767800000000002,0.05842572,0.8693037974683542,0.8994865
0.9789300000000001,0.052885726,0.8709493670886075,0.9092622
0.9775000000000001,0.057385445,0.8708227848101266,0.9329214
0.9789000000000001,0.05328215,0.870253164556962,0.91450846
0.9786600000000001,0.05440816,0.8665822784810125,0.8915857
0.97916,0.052268524,0.8693037974683546,0.93731266
0.9799300000000001,0.050941996,0.869367088607595,0.93328357
0.9800100000000002,0.05173663,0.8712025316455695,0.9851289
0.9802900000000002,0.05079297,0.8676582278481011,0.9608531
0.9809200000000001,0.04972319,0.8663924050632911,0.9757872
0.98067,0.050185803,0.8690506329113924,0.94816947
0.9816400000000001,0.048623614,0.8669620253164556,0.9574698
0.98045,0.050462943,0.8665822784810125,1.0152385
0.9813100000000001,0.04895153,0.8706962025316455,0.9526867
0.9813900000000001,0.049116384,0.8655696202531645,1.0006965
0.9832500000000002,0.04425177,0.8677848101265822,0.96568745
0.9820000000000001,0.046823036,0.8637341772151899,1.0065936
0.9815800000000001,0.047601677,0.8696835443037975,1.001109
0.98318,0.04374732,0.8667088607594936,1.0163094
0.9832600000000001,0.04417471,0.8658227848101266,1.0838906
0.98306,0.044051457,0.8645569620253164,1.0549314
0.9834200000000001,0.04299089,0.8671518987341772,1.031917
0.98326,0.044936612,0.8665822784810125,1.008729
0.9854,0.038768157,0.8628481012658227,1.0569232
0.9839500000000002,0.043140646,0.8661392405063291,1.0343574
0.9840500000000002,0.042801257,0.8700632911392405,1.0490382
0.9842000000000001,0.04286611,0.8680379746835444,1.039021
