train_acc,train_loss,val_acc,val_loss
0.74746,0.8278839,0.8577848101265823,0.4253172
0.85756,0.40896124,0.8694936708860759,0.37414035
0.87339,0.35617292,0.8724050632911391,0.3567502
0.88179,0.324476,0.875126582278481,0.34862247
0.88873,0.30209082,0.8796202531645569,0.34217057
0.8938400000000002,0.28297845,0.8827848101265822,0.33104914
0.8988700000000001,0.26641536,0.8834177215189875,0.33304682
0.90386,0.2505892,0.8822151898734176,0.33149728
0.9076199999999999,0.23584615,0.8777215189873419,0.3558072
0.91252,0.22287057,0.8829113924050633,0.34468415
0.91557,0.2122204,0.8791772151898732,0.36037502
0.91913,0.20027211,0.8786708860759495,0.3664842
0.92361,0.18890616,0.8801898734177215,0.37356752
0.9264799999999999,0.17970422,0.8781012658227849,0.40962836
0.92919,0.17290176,0.8772151898734177,0.43545812
0.9327000000000001,0.16146436,0.8755063291139241,0.42144886
0.9356899999999999,0.15455511,0.8754430379746835,0.4398195
0.93879,0.1472052,0.8687341772151899,0.45980725
0.9409099999999999,0.14045009,0.8734177215189873,0.46493182
0.9431199999999998,0.13489884,0.8701898734177216,0.510359
0.9448699999999999,0.13070768,0.8683544303797468,0.536587
0.94883,0.12423454,0.8730379746835445,0.5190267
0.9508399999999999,0.11942221,0.8682911392405063,0.5546167
0.95317,0.11370512,0.8717088607594936,0.5947071
0.95344,0.1127372,0.8651265822784808,0.60640234
0.9551999999999999,0.10688276,0.869240506329114,0.5939985
0.9576500000000001,0.10124089,0.8662658227848101,0.64937127
0.95894,0.099402875,0.8663924050632911,0.6539357
0.9599200000000001,0.09700591,0.8657594936708862,0.63831913
0.9613499999999999,0.094450116,0.867025316455696,0.6398703
0.96294,0.091576174,0.8663291139240507,0.65996146
0.9650500000000001,0.0860373,0.8674050632911393,0.6812987
0.9646100000000001,0.08704516,0.865126582278481,0.692981
0.96525,0.08489968,0.8679113924050632,0.70695525
0.9664400000000001,0.08282295,0.8687974683544303,0.7063981
0.9686300000000001,0.07693912,0.8675949367088607,0.76544654
0.9683900000000001,0.07706903,0.8652531645569619,0.6965002
0.9694900000000001,0.076221295,0.8668354430379748,0.75501215
0.97152,0.07156809,0.870253164556962,0.77859217
0.9718500000000001,0.070131786,0.8657594936708862,0.7715753
0.9721700000000001,0.07044131,0.8646835443037973,0.7804572
0.9726600000000001,0.06808935,0.8666455696202532,0.8621099
0.9736000000000001,0.06698033,0.8642405063291139,0.8223584
0.9731000000000001,0.06712088,0.868101265822785,0.80259097
0.9753000000000001,0.06204524,0.8655696202531645,0.86527747
0.97529,0.06272766,0.8636708860759492,0.8556816
0.9761000000000002,0.06099079,0.8664556962025317,0.86820114
0.97713,0.057272654,0.858607594936709,0.8771231
0.97696,0.059103943,0.8660126582278482,0.8837654
0.97667,0.058624413,0.865126582278481,0.9296487
0.9787900000000002,0.0546951,0.8675949367088608,0.88781065
0.9788400000000002,0.054972444,0.8629746835443037,0.87801796
0.9797800000000001,0.05318689,0.8618354430379748,0.96203065
0.9793700000000001,0.05341518,0.8613291139240506,0.94769895
0.9805400000000002,0.051266246,0.8643037974683544,0.92586124
0.98046,0.05140428,0.8632278481012657,0.9125167
0.9817700000000003,0.048276734,0.8622784810126582,0.91431236
0.9814900000000001,0.04793424,0.8649367088607597,0.9868063
0.9807700000000003,0.04994571,0.8641772151898733,1.0300181
0.9830300000000002,0.044784598,0.8631645569620253,0.997231
0.9820900000000001,0.047356788,0.8624050632911392,0.97441953
0.9837900000000002,0.043240227,0.8612025316455696,1.0350405
0.9833600000000001,0.04418199,0.8606962025316456,1.0361209
0.98416,0.042605918,0.8606962025316456,0.9943994
0.98394,0.043213617,0.8612025316455696,1.0506612
0.9836200000000002,0.043501366,0.8643670886075949,1.0587878
0.9847,0.041171037,0.8656962025316454,0.98053855
0.9846800000000001,0.04097451,0.8659493670886076,1.1385424
0.9864300000000001,0.03732722,0.8621518987341772,1.0458455
0.98516,0.04037912,0.8631012658227848,0.9994334
0.9867800000000001,0.037234865,0.8626582278481013,1.0519997
0.9851700000000001,0.04101833,0.8632911392405062,1.0284532
0.9875800000000001,0.034795765,0.8619620253164557,1.178124
0.9859100000000002,0.03894317,0.8598734177215187,1.1646209
0.9869900000000001,0.035913132,0.8613924050632913,1.1509633
0.98643,0.037751604,0.8620253164556961,1.1255865
0.98767,0.033284258,0.8584810126582277,1.1593711
0.9873900000000001,0.035953198,0.8595569620253163,1.0714104
0.9874200000000001,0.034973517,0.864367088607595,1.0674555
0.98955,0.02924701,0.8615822784810127,1.1977347
